headword,CEFR,CEFR_numeric,word_length,syllable_count,POS,frequency,POS_adjective,POS_adverb,POS_noun,POS_unknown,POS_verb
salary,B2,4,6,3,noun,4.36,0,0,1,0,0
sale,A1,1,4,1,noun,4.99,0,0,1,0,0
salesman,B1,3,8,3,noun,3.64,0,0,1,0,0
salesmanship,B2,4,12,4,noun,2.19,0,0,1,0,0
salesperson,B2,4,11,4,noun,2.84,0,0,1,0,0
saleswoman,B2,4,10,4,noun,2.28,0,0,1,0,0
salmon,B1,3,6,2,noun,4.01,0,0,1,0,0
salon,B2,4,5,2,noun,3.87,0,0,1,0,0
salsa,B2,4,5,2,noun,3.53,0,0,1,0,0
salt,A2,2,4,1,noun,4.6,0,0,1,0,0
salty,B2,4,5,2,adjective,3.74,1,0,0,0,0
same,A1,1,4,1,noun,5.8,0,0,1,0,0
sample,A2,2,6,2,noun,4.53,0,0,1,0,0
sand,B1,3,4,1,noun,4.44,0,0,1,0,0
sandal,B1,3,6,2,noun,2.91,0,0,1,0,0
sandstone,B2,4,9,3,noun,3.57,0,0,1,0,0
sandwich,A1,1,8,2,noun,4.13,0,0,1,0,0
sandy,A2,2,5,2,adjective,4.19,1,0,0,0,0
sanitary,B2,4,8,4,adjective,3.37,1,0,0,0,0
sanitation,B2,4,10,4,noun,3.57,0,0,1,0,0
satellite,B1,3,9,4,noun,4.33,0,0,1,0,0
satisfaction,B1,3,12,4,noun,4.16,0,0,1,0,0
satisfactory,B2,4,12,5,adjective,3.57,1,0,0,0,0
satisfied,B1,3,9,3,verb,4.28,0,0,0,0,1
satisfy,A2,2,7,3,verb,3.98,0,0,0,0,1
Saturday,A1,1,8,3,noun,4.87,0,0,1,0,0
sauce,A2,2,5,2,noun,4.3,0,0,1,0,0
saucepan,B1,3,8,3,noun,3.01,0,0,1,0,0
saucer,B1,3,6,2,noun,3.06,0,0,1,0,0
sausage,A2,2,7,3,noun,3.8,0,0,1,0,0
save,A1,1,4,1,noun,5.14,0,0,1,0,0
saving/savings,B2,4,14,4,unknown,4.21,0,0,0,1,0
saw,A1,1,3,1,noun,5.34,0,0,1,0,0
saw,B2,4,3,1,noun,5.34,0,0,1,0,0
say,B2,4,3,1,noun,5.89,0,0,1,0,0
say,A1,1,3,1,noun,5.89,0,0,1,0,0
scale,A2,2,5,2,noun,4.83,0,0,1,0,0
scan,B1,3,4,1,noun,4.07,0,0,1,0,0
scan,B2,4,4,1,noun,4.07,0,0,1,0,0
scandal,B2,4,7,2,noun,4.17,0,0,1,0,0
scar,B2,4,4,1,noun,3.77,0,0,1,0,0
scarcely,B2,4,8,3,adverb,3.33,0,1,0,0,0
scare,B1,3,5,2,noun,4.07,0,0,1,0,0
scared,B1,3,6,2,verb,4.6,0,0,0,0,1
scarf,A2,2,5,1,noun,3.68,0,0,1,0,0
scarlet,B2,4,7,2,noun,3.64,0,0,1,0,0
scary,B1,3,5,2,adjective,4.37,1,0,0,0,0
scatter,B1,3,7,2,noun,3.39,0,0,1,0,0
scene,A2,2,5,2,noun,4.97,0,0,1,0,0
scenery,A2,2,7,3,noun,3.68,0,0,1,0,0
scenic,B1,3,6,2,adjective,3.67,1,0,0,0,0
scent,B2,4,5,1,noun,3.82,0,0,1,0,0
schedule,A2,2,8,3,noun,4.67,0,0,1,0,0
schedule,B2,4,8,3,noun,4.67,0,0,1,0,0
scheduled,B2,4,9,3,verb,4.45,0,0,0,0,1
scheme,B2,4,6,2,noun,4.57,0,0,1,0,0
scholar,B1,3,7,2,noun,3.96,0,0,1,0,0
scholarship,B1,3,11,3,noun,4.15,0,0,1,0,0
scholasticism,B2,4,13,4,noun,2.01,0,0,1,0,0
school,A1,1,6,1,noun,5.71,0,0,1,0,0
schoolchild,A2,2,11,2,noun,1.69,0,0,1,0,0
schoolgirl,B2,4,10,2,noun,3.1,0,0,1,0,0
schoolmate,B1,3,10,3,noun,2.32,0,0,1,0,0
schoolteacher,B1,3,13,3,noun,2.98,0,0,1,0,0
schoolwork,A2,2,10,2,noun,2.75,0,0,1,0,0
science,A1,1,7,2,noun,5.12,0,0,1,0,0
science fiction,B1,3,15,4,unknown,4.36,0,0,0,1,0
scientific,A2,2,10,3,adjective,4.67,1,0,0,0,0
scientifically,B2,4,14,5,adverb,3.45,0,1,0,0,0
scientist,A1,1,9,2,noun,4.21,0,0,1,0,0
scissors,A2,2,8,2,noun,3.58,0,0,1,0,0
scold,B1,3,5,1,noun,2.81,0,0,1,0,0
scooter,B2,4,7,2,noun,3.57,0,0,1,0,0
scope,B1,3,5,2,noun,4.26,0,0,1,0,0
score,B1,3,5,2,noun,4.83,0,0,1,0,0
scramble,B2,4,8,2,noun,3.39,0,0,1,0,0
scratch,B1,3,7,1,noun,4.16,0,0,1,0,0
scratch,B2,4,7,1,noun,4.16,0,0,1,0,0
scream,A2,2,6,1,noun,4.14,0,0,1,0,0
scream,B1,3,6,1,noun,4.14,0,0,1,0,0
screen,A2,2,6,1,noun,4.85,0,0,1,0,0
screen,B2,4,6,1,noun,4.85,0,0,1,0,0
screw,A2,2,5,1,noun,4.25,0,0,1,0,0
screw,B2,4,5,1,noun,4.25,0,0,1,0,0
scribble,B2,4,8,2,noun,2.73,0,0,1,0,0
script,A2,2,6,1,noun,4.36,0,0,1,0,0
scrooge,B2,4,7,2,noun,2.96,0,0,1,0,0
scuba,B2,4,5,2,noun,3.31,0,0,1,0,0
sculpture,B1,3,9,3,noun,3.92,0,0,1,0,0
scythe,B2,4,6,2,noun,2.78,0,0,1,0,0
sea,A1,1,3,1,noun,5.06,0,0,1,0,0
seafood,A2,2,7,2,noun,3.65,0,0,1,0,0
seal,B2,4,4,1,noun,4.3,0,0,1,0,0
search,A2,2,6,1,noun,4.96,0,0,1,0,0
search,B1,3,6,1,noun,4.96,0,0,1,0,0
seaside,A2,2,7,3,noun,3.58,0,0,1,0,0
season,B1,3,6,2,noun,5.48,0,0,1,0,0
seasonal,B2,4,8,3,noun,3.98,0,0,1,0,0
seat,A1,1,4,1,noun,4.82,0,0,1,0,0
seawater,B1,3,8,3,noun,3.12,0,0,1,0,0
seaweed,B1,3,7,2,noun,3.22,0,0,1,0,0
second,A1,1,6,2,noun,5.63,0,0,1,0,0
second,B1,3,6,2,noun,5.63,0,0,1,0,0
second,A2,2,6,2,noun,5.63,0,0,1,0,0
second person,B2,4,13,4,unknown,5.29,0,0,0,1,0
secondary,B2,4,9,4,noun,4.53,0,0,1,0,0
secondary school,B1,3,16,5,unknown,4.5,0,0,0,1,0
second-hand,B1,3,11,3,unknown,5.2,0,0,0,1,0
secondly,B2,4,8,3,adverb,3.85,0,1,0,0,0
secret,B1,3,6,2,noun,4.92,0,0,1,0,0
secret,A2,2,6,2,noun,4.92,0,0,1,0,0
secretary,A2,2,9,4,noun,4.95,0,0,1,0,0
secretly,B1,3,8,3,adverb,4.01,0,1,0,0,0
section,A1,1,7,2,noun,5.0,0,0,1,0,0
sector,B2,4,6,2,noun,4.66,0,0,1,0,0
secure,B1,3,6,3,verb,4.64,0,0,0,0,1
security,B1,3,8,4,noun,5.2,0,0,1,0,0
see,A1,1,3,1,noun,6.1,0,0,1,0,0
seed,A2,2,4,1,noun,4.37,0,0,1,0,0
seek,A2,2,4,1,noun,4.61,0,0,1,0,0
seem,A2,2,4,1,verb,5.08,0,0,0,0,1
seesaw,B2,4,6,2,noun,2.47,0,0,1,0,0
segment,B2,4,7,2,noun,4.26,0,0,1,0,0
seize,B1,3,5,2,verb,3.8,0,0,0,0,1
seldom,B2,4,6,2,adverb,3.63,0,1,0,0,0
select,B1,3,6,2,verb,4.45,0,0,0,0,1
select,B2,4,6,2,verb,4.45,0,0,0,0,1
selection,B1,3,9,3,noun,4.62,0,0,1,0,0
self,A1,1,4,1,noun,5.25,0,0,1,0,0
self-confidence,B2,4,15,5,noun,4.55,0,0,1,0,0
self-confident,B2,4,14,4,adjective,4.37,1,0,0,0,0
selfish,B1,3,7,2,adjective,4.11,1,0,0,0,0
selfless,B2,4,8,2,adjective,3.3,1,0,0,0,0
self-service,B1,3,12,4,noun,5.05,0,0,1,0,0
sell,A1,1,4,1,noun,4.98,0,0,1,0,0
seller,B2,4,6,2,noun,4.01,0,0,1,0,0
semester,A2,2,8,3,noun,4.03,0,0,1,0,0
semicolon,B2,4,9,4,noun,2.48,0,0,1,0,0
semi-final,B2,4,10,4,unknown,4.44,0,0,0,1,0
seminar,B2,4,7,3,noun,3.77,0,0,1,0,0
senator,B2,4,7,3,noun,4.58,0,0,1,0,0
send,A2,2,4,1,verb,5.11,0,0,0,0,1
senior,A2,2,6,2,noun,4.92,0,0,1,0,0
sensation,B1,3,9,3,noun,3.9,0,0,1,0,0
sense,A2,2,5,2,noun,5.19,0,0,1,0,0
sense,B2,4,5,2,noun,5.19,0,0,1,0,0
sensible,B2,4,8,3,adjective,3.98,1,0,0,0,0
sensitive,B2,4,9,4,noun,4.46,0,0,1,0,0
sentence,A1,1,8,3,noun,4.58,0,0,1,0,0
sentence,B2,4,8,3,noun,4.58,0,0,1,0,0
separate,A2,2,8,4,noun,4.83,0,0,1,0,0
separate,B2,4,8,4,noun,4.83,0,0,1,0,0
separately,B2,4,10,5,adverb,4.08,0,1,0,0,0
separation,B1,3,10,4,noun,4.13,0,0,1,0,0
September,A1,1,9,3,noun,5.15,0,0,1,0,0
sequence,B1,3,8,3,noun,4.35,0,0,1,0,0
serene,B2,4,6,3,adjective,3.27,1,0,0,0,0
serial,B2,4,6,2,noun,4.23,0,0,1,0,0
series,B1,3,6,2,noun,5.35,0,0,1,0,0
serious,B1,3,7,2,adjective,5.1,1,0,0,0,0
seriously,A2,2,9,3,adverb,4.94,0,1,0,0,0
servant,B2,4,7,2,noun,4.09,0,0,1,0,0
serve,A2,2,5,2,noun,4.85,0,0,1,0,0
server,B1,3,6,2,noun,4.46,0,0,1,0,0
service,B1,3,7,3,noun,5.49,0,0,1,0,0
session,B1,3,7,2,noun,4.72,0,0,1,0,0
set,A2,2,3,1,noun,5.59,0,0,1,0,0
set,A1,1,3,1,noun,5.59,0,0,1,0,0
setback,B2,4,7,2,noun,3.37,0,0,1,0,0
setting,B1,3,7,2,noun,4.77,0,0,1,0,0
settle,B1,3,6,2,noun,4.37,0,0,1,0,0
settlement,B1,3,10,3,noun,4.49,0,0,1,0,0
settler,B1,3,7,2,noun,3.15,0,0,1,0,0
seven,A1,1,5,2,noun,5.08,0,0,1,0,0
seventeen,A1,1,9,3,noun,3.87,0,0,1,0,0
seventy,A1,1,7,3,noun,3.78,0,0,1,0,0
several,A2,2,7,3,adjective,5.39,1,0,0,0,0
severe,B1,3,6,3,adjective,4.56,1,0,0,0,0
severely,B1,3,8,4,adverb,4.1,0,1,0,0,0
sew,A2,2,3,1,verb,3.45,0,0,0,0,1
sex,B1,3,3,1,noun,5.22,0,0,1,0,0
sexism,B2,4,6,2,noun,3.52,0,0,1,0,0
sexual,B2,4,6,2,adjective,4.82,1,0,0,0,0
sexy,B2,4,4,2,adjective,4.42,1,0,0,0,0
shabby,B2,4,6,2,adjective,3.28,1,0,0,0,0
shade,A2,2,5,2,noun,4.16,0,0,1,0,0
shadow,A2,2,6,2,noun,4.44,0,0,1,0,0
shadow,B1,3,6,2,noun,4.44,0,0,1,0,0
shadowy,B1,3,7,3,adjective,3.24,1,0,0,0,0
shake,A1,1,5,2,noun,4.33,0,0,1,0,0
shake,B1,3,5,2,noun,4.33,0,0,1,0,0
shaken,B2,4,6,2,verb,3.6,0,0,0,0,1
Shakespearean,B2,4,13,4,noun,2.88,0,0,1,0,0
shaky,B2,4,5,2,adjective,3.45,1,0,0,0,0
shall,A2,2,5,1,unknown,5.03,0,0,0,1,0
shallow,B1,3,7,2,noun,4.04,0,0,1,0,0
shame,B1,3,5,2,noun,4.55,0,0,1,0,0
shameful,B1,3,8,3,adjective,3.57,1,0,0,0,0
shampoo,A2,2,7,2,noun,3.58,0,0,1,0,0
shape,A2,2,5,2,noun,4.72,0,0,1,0,0
shape,B1,3,5,2,noun,4.72,0,0,1,0,0
share,A2,2,5,2,noun,5.2,0,0,1,0,0
share,A1,1,5,2,noun,5.2,0,0,1,0,0
sharp,B1,3,5,1,noun,4.48,0,0,1,0,0
sharp,B2,4,5,1,noun,4.48,0,0,1,0,0
sharply,B2,4,7,2,adverb,3.89,0,1,0,0,0
shatter,B2,4,7,2,verb,3.22,0,0,0,0,1
shave,B1,3,5,2,noun,3.83,0,0,1,0,0
she,A1,1,3,1,unknown,6.26,0,0,0,1,0
shed,B2,4,4,1,noun,4.23,0,0,1,0,0
sheep,A1,1,5,1,noun,4.19,0,0,1,0,0
sheer,B1,3,5,1,verb,4.01,0,0,0,0,1
sheet,B1,3,5,1,noun,4.4,0,0,1,0,0
shelf,A1,1,5,1,noun,4.02,0,0,1,0,0
shell,A2,2,5,1,noun,4.39,0,0,1,0,0
shell,B2,4,5,1,noun,4.39,0,0,1,0,0
shelter,B1,3,7,2,noun,4.25,0,0,1,0,0
sheriff,B1,3,7,2,noun,4.16,0,0,1,0,0
shield,B2,4,6,1,noun,4.3,0,0,1,0,0
shift,B2,4,5,1,noun,4.57,0,0,1,0,0
shift,B1,3,5,1,noun,4.57,0,0,1,0,0
shine,A2,2,5,2,noun,4.17,0,0,1,0,0
shiny,B1,3,5,2,adjective,3.88,1,0,0,0,0
ship,A1,1,4,1,noun,4.93,0,0,1,0,0
ship,B1,3,4,1,noun,4.93,0,0,1,0,0
shipping,B2,4,8,2,noun,4.52,0,0,1,0,0
shipwreck,B2,4,9,2,noun,3.11,0,0,1,0,0
shirt,A1,1,5,1,noun,4.63,0,0,1,0,0
shiver,B1,3,6,2,noun,3.05,0,0,1,0,0
shock,A2,2,5,1,noun,4.46,0,0,1,0,0
shock,B2,4,5,1,noun,4.46,0,0,1,0,0
shocked,B1,3,7,2,verb,4.27,0,0,0,0,1
shocking,B1,3,8,2,verb,4.1,0,0,0,0,1
shoe,A1,1,4,1,noun,4.24,0,0,1,0,0
shoot,A2,2,5,1,noun,4.73,0,0,1,0,0
shooting,B2,4,8,2,noun,4.78,0,0,1,0,0
shop,A1,1,4,1,noun,4.88,0,0,1,0,0
shop,B1,3,4,1,noun,4.88,0,0,1,0,0
shop assistant,A2,2,14,4,unknown,4.49,0,0,0,1,0
shopkeeper,B2,4,10,3,noun,2.88,0,0,1,0,0
shoplift,B2,4,8,2,verb,2.09,0,0,0,0,1
shoplifter,B2,4,10,3,noun,2.33,0,0,1,0,0
shoplifting,B2,4,11,3,noun,2.98,0,0,1,0,0
shopper,B1,3,7,2,noun,3.19,0,0,1,0,0
shopping,A1,1,8,2,noun,4.68,0,0,1,0,0
shore,A2,2,5,2,noun,4.33,0,0,1,0,0
short,A1,1,5,1,noun,5.33,0,0,1,0,0
short/shorts,A2,2,12,2,unknown,4.05,0,0,0,1,0
shortage,B1,3,8,3,noun,3.91,0,0,1,0,0
shortly,B1,3,7,2,adverb,4.47,0,1,0,0,0
shortness,B2,4,9,2,noun,2.88,0,0,1,0,0
short-term,B2,4,10,2,adjective,4.98,1,0,0,0,0
shot,A2,2,4,1,noun,5.22,0,0,1,0,0
should,A1,1,6,1,unknown,5.99,0,0,0,1,0
shoulder,A1,1,8,2,noun,4.5,0,0,1,0,0
shout,A2,2,5,1,noun,4.06,0,0,1,0,0
shout,B1,3,5,1,noun,4.06,0,0,1,0,0
show,A2,2,4,1,noun,5.68,0,0,1,0,0
show,A1,1,4,1,noun,5.68,0,0,1,0,0
showbiz,B2,4,7,2,unknown,3.03,0,0,0,1,0
showcase,B2,4,8,3,noun,3.92,0,0,1,0,0
shower,A1,1,6,2,noun,4.5,0,0,1,0,0
shower,B2,4,6,2,noun,4.5,0,0,1,0,0
shrimp,B1,3,6,1,noun,3.79,0,0,1,0,0
shrink,B2,4,6,1,noun,3.73,0,0,1,0,0
shrug,B2,4,5,1,noun,3.3,0,0,1,0,0
shut,B1,3,4,1,verb,4.78,0,0,0,0,1
shut,A2,2,4,1,verb,4.78,0,0,0,0,1
shy,A1,1,3,1,noun,4.16,0,0,1,0,0
sick,A1,1,4,1,noun,4.88,0,0,1,0,0
sickness,B1,3,8,2,noun,3.83,0,0,1,0,0
side,A1,1,4,1,noun,5.5,0,0,1,0,0
sidewalk,B1,3,8,3,noun,3.68,0,0,1,0,0
sigh,B1,3,4,1,noun,3.95,0,0,1,0,0
sigh,B2,4,4,1,noun,3.95,0,0,1,0,0
sight,A1,1,5,1,noun,4.54,0,0,1,0,0
sightseeing,A2,2,11,2,noun,3.14,0,0,1,0,0
sign,A1,1,4,1,noun,5.08,0,0,1,0,0
sign,B1,3,4,1,noun,5.08,0,0,1,0,0
signal,B1,3,6,2,noun,4.62,0,0,1,0,0
signature,B1,3,9,4,noun,4.25,0,0,1,0,0
significance,B1,3,12,5,noun,4.18,0,0,1,0,0
significant,A2,2,11,4,adjective,4.98,1,0,0,0,0
significantly,B2,4,13,5,adverb,4.54,0,1,0,0,0
signify,B2,4,7,3,verb,3.22,0,0,0,0,1
signpost,B1,3,8,2,noun,2.46,0,0,1,0,0
silence,A2,2,7,3,noun,4.46,0,0,1,0,0
silent,B1,3,6,2,adjective,4.45,1,0,0,0,0
silently,A2,2,8,3,adverb,3.58,0,1,0,0,0
silk,B1,3,4,1,noun,4.11,0,0,1,0,0
silly,A2,2,5,2,noun,4.39,0,0,1,0,0
silver,A2,2,6,2,noun,4.81,0,0,1,0,0
silverware,B2,4,10,4,noun,3.08,0,0,1,0,0
similar,A2,2,7,3,adjective,5.21,1,0,0,0,0
similarity,B1,3,10,5,noun,3.58,0,0,1,0,0
similarly,B1,3,9,4,adverb,4.3,0,1,0,0,0
simple,A2,2,6,2,noun,5.08,0,0,1,0,0
simplification,B2,4,14,5,noun,2.98,0,0,1,0,0
simplify,B1,3,8,3,verb,3.46,0,0,0,0,1
simply,A2,2,6,2,adverb,5.08,0,1,0,0,0
simultaneous,B2,4,12,4,adjective,3.53,1,0,0,0,0
simultaneously,B1,3,14,5,adverb,4.17,0,1,0,0,0
since,B2,4,5,2,unknown,5.75,0,0,0,1,0
since,B1,3,5,2,unknown,5.75,0,0,0,1,0
since,A2,2,5,2,unknown,5.75,0,0,0,1,0
sincere,B2,4,7,3,adjective,3.84,1,0,0,0,0
sincerity,B2,4,9,4,noun,3.34,0,0,1,0,0
sing,A1,1,4,1,verb,4.54,0,0,0,0,1
singer,A1,1,6,2,noun,4.52,0,0,1,0,0
singing,A2,2,7,2,noun,4.59,0,0,1,0,0
single,A2,2,6,2,noun,5.41,0,0,1,0,0
single,B1,3,6,2,noun,5.41,0,0,1,0,0
singular,A2,2,8,3,noun,3.74,0,0,1,0,0
sink,A2,2,4,1,noun,4.21,0,0,1,0,0
sink,B1,3,4,1,noun,4.21,0,0,1,0,0
sir,A1,1,3,1,noun,5.06,0,0,1,0,0
sister,A1,1,6,2,noun,4.95,0,0,1,0,0
sister-in-law,B2,4,13,4,noun,4.83,0,0,1,0,0
sit,A1,1,3,1,verb,4.9,0,0,0,0,1
site,A1,1,4,1,noun,5.22,0,0,1,0,0
sitting room,A2,2,12,3,unknown,4.75,0,0,0,1,0
situation,A2,2,9,3,noun,5.09,0,0,1,0,0
six,A1,1,3,1,noun,5.29,0,0,1,0,0
sixteen,A1,1,7,2,noun,3.95,0,0,1,0,0
sixty,A1,1,5,2,noun,3.93,0,0,1,0,0
size,A1,1,4,1,noun,5.13,0,0,1,0,0
skate,A2,2,5,2,noun,3.74,0,0,1,0,0
skate,B1,3,5,2,noun,3.74,0,0,1,0,0
skateboard,B2,4,10,3,noun,3.21,0,0,1,0,0
skateboarder,B2,4,12,4,noun,2.43,0,0,1,0,0
skateboarding,A2,2,13,4,noun,3.15,0,0,1,0,0
skating,A2,2,7,2,noun,3.84,0,0,1,0,0
skeleton,B1,3,8,3,noun,3.8,0,0,1,0,0
sketch,B2,4,6,1,noun,4.04,0,0,1,0,0
ski,A2,2,3,1,noun,4.13,0,0,1,0,0
ski,B1,3,3,1,noun,4.13,0,0,1,0,0
skiing,A2,2,6,1,noun,3.84,0,0,1,0,0
skill,A1,1,5,1,noun,4.42,0,0,1,0,0
skilled,B2,4,7,2,adjective,4.13,1,0,0,0,0
skillful/skilful,B2,4,16,4,unknown,2.71,0,0,0,1,0
skillfully/skilfully,B2,4,20,6,unknown,2.34,0,0,0,1,0
skim,B2,4,4,1,noun,3.17,0,0,1,0,0
skin,B1,3,4,1,noun,4.91,0,0,1,0,0
skip,B2,4,4,1,noun,4.21,0,0,1,0,0
skirt,A1,1,5,1,noun,3.96,0,0,1,0,0
sky,A1,1,3,1,noun,4.72,0,0,1,0,0
skylark,B2,4,7,2,noun,2.47,0,0,1,0,0
skyscraper,B1,3,10,3,noun,3.2,0,0,1,0,0
skyward,B2,4,7,2,adjective,2.69,1,0,0,0,0
slam,B2,4,4,1,noun,4.02,0,0,1,0,0
slang,B2,4,5,1,noun,3.55,0,0,1,0,0
slap,B2,4,4,1,noun,3.97,0,0,1,0,0
slash,B2,4,5,1,noun,3.65,0,0,1,0,0
slaughter,B2,4,9,2,noun,3.84,0,0,1,0,0
slave,A2,2,5,2,noun,4.31,0,0,1,0,0
slavery,B1,3,7,3,noun,4.21,0,0,1,0,0
sleep,B1,3,5,1,noun,5.05,0,0,1,0,0
sleep,A1,1,5,1,noun,5.05,0,0,1,0,0
sleepless,A2,2,9,2,adjective,3.18,1,0,0,0,0
sleepy,A2,2,6,2,adjective,3.68,1,0,0,0,0
sleeve,B1,3,6,2,noun,3.93,0,0,1,0,0
slice,A2,2,5,2,noun,4.0,0,0,1,0,0
slice,B2,4,5,2,noun,4.0,0,0,1,0,0
slide,A2,2,5,2,noun,4.3,0,0,1,0,0
slide,B2,4,5,2,noun,4.3,0,0,1,0,0
slight,B2,4,6,1,noun,4.22,0,0,1,0,0
slight,B1,3,6,1,noun,4.22,0,0,1,0,0
slightly,B1,3,8,2,adverb,4.75,0,1,0,0,0
slim,A2,2,4,1,verb,4.05,0,0,0,0,1
slip,B1,3,4,1,noun,4.28,0,0,1,0,0
sliver,B2,4,6,2,noun,2.99,0,0,1,0,0
slogan,B1,3,6,2,noun,3.72,0,0,1,0,0
slope,B1,3,5,2,noun,3.9,0,0,1,0,0
sloppy,B2,4,6,2,adjective,3.59,1,0,0,0,0
slot,B1,3,4,1,noun,4.09,0,0,1,0,0
slow,A1,1,4,1,verb,4.85,0,0,0,0,1
slow,B1,3,4,1,verb,4.85,0,0,0,0,1
slowly,A2,2,6,2,adverb,4.63,0,1,0,0,0
small,A1,1,5,1,noun,5.51,0,0,1,0,0
smart,A1,1,5,1,noun,4.83,0,0,1,0,0
smash,B2,4,5,1,noun,4.09,0,0,1,0,0
smell,A1,1,5,1,noun,4.49,0,0,1,0,0
smell,B1,3,5,1,noun,4.49,0,0,1,0,0
smile,A1,1,5,2,noun,4.64,0,0,1,0,0
smile,B1,3,5,2,noun,4.64,0,0,1,0,0
smith,A1,1,5,1,noun,4.89,0,0,1,0,0
smoke,A1,1,5,2,noun,4.67,0,0,1,0,0
smoke,A2,2,5,2,noun,4.67,0,0,1,0,0
smoker,B1,3,6,2,noun,3.37,0,0,1,0,0
smokestack,B2,4,10,3,noun,2.2,0,0,1,0,0
smoking,A1,1,7,2,noun,4.52,0,0,1,0,0
smooth,A2,2,6,1,noun,4.4,0,0,1,0,0
smoothly,A2,2,8,2,adverb,3.68,0,1,0,0,0
snack,A2,2,5,1,noun,3.9,0,0,1,0,0
snake,A1,1,5,2,noun,4.23,0,0,1,0,0
snap,B2,4,4,1,noun,4.21,0,0,1,0,0
sneak,B2,4,5,1,noun,3.99,0,0,1,0,0
sneer,B2,4,5,1,noun,2.7,0,0,1,0,0
sneeze,B1,3,6,2,noun,3.19,0,0,1,0,0
sneeze,B2,4,6,2,noun,3.19,0,0,1,0,0
sniff,B2,4,5,1,noun,3.44,0,0,1,0,0
snore,B2,4,5,2,noun,2.76,0,0,1,0,0
snow,A1,1,4,1,noun,4.66,0,0,1,0,0
snow,A2,2,4,1,noun,4.66,0,0,1,0,0
snowball,B2,4,8,2,noun,3.18,0,0,1,0,0
snowboard,B1,3,9,2,noun,3.01,0,0,1,0,0
snowboarding,A2,2,12,3,noun,3.15,0,0,1,0,0
snowstorm,B1,3,9,2,noun,2.89,0,0,1,0,0
snowy,A1,1,5,2,adjective,3.46,1,0,0,0,0
so,A2,2,2,1,noun,6.52,0,0,1,0,0
so,A1,1,2,1,noun,6.52,0,0,1,0,0
soak,B2,4,4,1,noun,3.61,0,0,1,0,0
soaked,B2,4,6,2,verb,3.66,0,0,0,0,1
soaking,B2,4,7,2,noun,3.43,0,0,1,0,0
soap,A2,2,4,1,noun,4.18,0,0,1,0,0
soap opera,B1,3,10,4,unknown,3.92,0,0,0,1,0
soar,B2,4,4,1,noun,3.39,0,0,1,0,0
sob,B2,4,3,1,noun,3.27,0,0,1,0,0
so-called,B2,4,9,3,adjective,5.54,1,0,0,0,0
soccer,A1,1,6,2,noun,4.48,0,0,1,0,0
sociable,B2,4,8,3,noun,2.97,0,0,1,0,0
social,A1,1,6,2,noun,5.42,0,0,1,0,0
social networking,B1,3,17,5,unknown,3.93,0,0,0,1,0
socialize/socialise,B2,4,19,8,unknown,2.49,0,0,0,1,0
socially,B1,3,8,3,adverb,3.96,0,1,0,0,0
society,A2,2,7,3,noun,5.17,0,0,1,0,0
sock,A2,2,4,1,noun,3.61,0,0,1,0,0
soda,A2,2,4,2,noun,4.04,0,0,1,0,0
sofa,A1,1,4,2,noun,3.81,0,0,1,0,0
soft,A2,2,4,1,adjective,4.68,1,0,0,0,0
soft drink,A2,2,10,2,unknown,4.48,0,0,0,1,0
softly,A2,2,6,2,adverb,3.77,0,1,0,0,0
softness,B2,4,8,2,noun,2.99,0,0,1,0,0
software,A2,2,8,3,noun,4.77,0,0,1,0,0
soil,B2,4,4,1,noun,4.42,0,0,1,0,0
soil,B1,3,4,1,noun,4.42,0,0,1,0,0
solar,B2,4,5,2,adjective,4.53,1,0,0,0,0
soldier,A2,2,7,2,noun,4.46,0,0,1,0,0
solid,B1,3,5,2,noun,4.73,0,0,1,0,0
solidity,B2,4,8,4,noun,2.63,0,0,1,0,0
soliloquy,B2,4,9,4,noun,2.45,0,0,1,0,0
solo,B2,4,4,2,noun,4.61,0,0,1,0,0
solution,A2,2,8,3,noun,4.84,0,0,1,0,0
solve,A1,1,5,2,verb,4.42,0,0,0,0,1
solvent,B2,4,7,2,noun,3.44,0,0,1,0,0
some,A1,1,4,1,adjective,6.2,1,0,0,0,0
somebody,A2,2,8,4,noun,4.8,0,0,1,0,0
someday,A2,2,7,3,adverb,4.05,0,1,0,0,0
somehow,B1,3,7,3,adverb,4.53,0,1,0,0,0
someone,A1,1,7,3,noun,5.63,0,0,1,0,0
someplace,B1,3,9,4,adverb,3.14,0,1,0,0,0
something,A1,1,9,3,unknown,5.81,0,0,0,1,0
sometime,B1,3,8,4,adjective,4.16,1,0,0,0,0
sometimes,B1,3,9,4,adverb,5.28,0,1,0,0,0
somewhat,B2,4,8,3,adverb,4.55,0,1,0,0,0
somewhere,A2,2,9,4,noun,4.74,0,0,1,0,0
son,A1,1,3,1,noun,5.28,0,0,1,0,0
song,A1,1,4,1,noun,5.26,0,0,1,0,0
son-in-law,B2,4,10,3,noun,5.06,0,0,1,0,0
sonnet,B2,4,6,2,noun,2.96,0,0,1,0,0
soon,A1,1,4,1,adverb,5.32,0,1,0,0,0
soothe,B1,3,6,2,verb,3.18,0,0,0,0,1
sophisticated,B2,4,13,5,verb,4.05,0,0,0,0,1
sophomore,B1,3,9,4,noun,3.69,0,0,1,0,0
sore,B1,3,4,1,noun,3.99,0,0,1,0,0
sorrow,B1,3,6,2,noun,3.73,0,0,1,0,0
